Stock ,Day,Month,Year,Open,High,Low,Close
AMZN,5,August,2015,538.799988,539.140015,534.119995,537.01001
AMZN,6,August,2015,539.299988,542.73999,527.52002,529.460022
AMZN,7,August,2015,529.159973,529.460022,518.210022,522.619995
AMZN,10,August,2015,528.52002,532.280029,523,524
AMZN,11,August,2015,523.650024,528.97998,522,527.460022
AMZN,12,August,2015,523.75,527.5,513.059998,525.909973
AMZN,13,August,2015,527.369995,534.659973,525.48999,529.659973
AMZN,14,August,2015,528.25,534.109985,528.25,531.52002
AMZN,17,August,2015,531.289978,538.73999,527.119995,535.219971
AMZN,18,August,2015,535.039978,539.48999,533,535.02002
AMZN,19,August,2015,533.73999,537.25,529,532.919983
AMZN,20,August,2015,530.390015,533.25,515.77002,515.780029
AMZN,21,August,2015,507.359985,512.330017,494.470001,494.470001
AMZN,24,August,2015,463.579987,476.579987,451,463.369995
AMZN,25,August,2015,487.48999,489.440002,466.25,466.369995
AMZN,26,August,2015,484.019989,503.720001,478.76001,500.769989
AMZN,27,August,2015,513.710022,522.690002,507.26001,518.369995
AMZN,28,August,2015,517.5,521.5,513.039978,518.01001
AMZN,31,August,2015,516.440002,519.409973,509.070007,512.890015
AMZN,1,September,2015,499.140015,510,493.429993,496.540009
AMZN,2,September,2015,505.089996,510.859985,497.720001,510.549988
AMZN,3,September,2015,514.5,515.840027,502.570007,504.720001
AMZN,4,September,2015,497.649994,502.850006,495.640015,499
AMZN,8,September,2015,508.690002,518.349976,508.51001,517.539978
AMZN,9,September,2015,524,529.950012,515.059998,516.890015
AMZN,10,September,2015,515.150024,526.130005,514.780029,522.23999
AMZN,11,September,2015,521.070007,529.440002,520.609985,529.440002
AMZN,14,September,2015,529.440002,532.450012,518.580017,521.380005
AMZN,15,September,2015,523.25,527.919983,517.200012,522.369995
AMZN,16,September,2015,521.97998,528.299988,518.52002,527.390015
AMZN,17,September,2015,526.97998,546.969971,526.570007,538.869995
AMZN,18,September,2015,534.619995,546.23999,531.349976,540.26001
AMZN,21,September,2015,544.330017,549.780029,539.590027,548.390015
AMZN,22,September,2015,539.710022,543.549988,532.659973,538.400024
AMZN,23,September,2015,538.299988,541.210022,534,536.070007
AMZN,24,September,2015,530.549988,534.559998,522.869995,533.75
AMZN,25,September,2015,542.570007,542.799988,521.400024,524.25
AMZN,28,September,2015,NaN,NaN,NaN,NaN
AMZN,29,September,2015,506,511.480011,490.5,496.070007
AMZN,30,September,2015,505.440002,512.799988,501.670013,511.890015
AMZN,1,October,2015,511,520.799988,506,520.719971
AMZN,2,October,2015,NaN,NaN,NaN,NaN
AMZN,5,October,2015,536.98999,545.909973,536,543.679993
AMZN,6,October,2015,545.5,551.5,533.330017,537.47998
AMZN,7,October,2015,541.789978,542,529,541.940002
AMZN,8,October,2015,536.710022,539.390015,519.890015,533.159973
AMZN,9,October,2015,534.47998,541.789978,530.27002,539.799988
AMZN,12,October,2015,539.960022,550.820007,539.799988,550.190002
AMZN,13,October,2015,546.26001,553.200012,543.099976,548.900024
AMZN,14,October,2015,551.340027,552.25,539.679993,544.830017
AMZN,15,October,2015,547.75,563,547,562.440002
AMZN,16,October,2015,565.27002,570.940002,560.309998,570.76001
AMZN,19,October,2015,NaN,NaN,NaN,NaN
AMZN,20,October,2015,572,573,555.280029,560.880005
AMZN,21,October,2015,563.869995,565.25,552.52002,555.77002
AMZN,22,October,2015,562.700012,569.150024,556.669983,563.909973
AMZN,23,October,2015,617.679993,619.450012,595.359985,599.030029
AMZN,26,October,2015,602.299988,609.849976,596.289978,608.609985
AMZN,27,October,2015,608.599976,614.710022,605.530029,611.01001
AMZN,28,October,2015,612.299988,617.22998,609.5,617.099976
AMZN,29,October,2015,617.700012,627.539978,615.390015,626.549988
AMZN,30,October,2015,626.01001,630.719971,625.280029,625.900024
AMZN,2,November,2015,627.130005,628.630005,620.409973,628.349976
AMZN,3,November,2015,629.530029,629.890015,622,625.309998
AMZN,4,November,2015,627.76001,645.929993,627.349976,640.950012
AMZN,5,November,2015,647.099976,657,643.090027,655.650024
AMZN,6,November,2015,655,662.26001,652,659.369995
AMZN,9,November,2015,658.650024,661.960022,647.849976,655.48999
AMZN,10,November,2015,651.01001,660,647.26001,659.679993
AMZN,11,November,2015,663.25,675.960022,663.25,673.25
AMZN,12,November,2015,NaN,NaN,NaN,NaN
AMZN,13,November,2015,NaN,NaN,NaN,NaN
AMZN,16,November,2015,640.919983,649.98999,622.289978,647.809998
AMZN,17,November,2015,650.650024,653.25,641,643.299988
AMZN,18,November,2015,646.51001,664.880005,646.369995,663.539978
AMZN,19,November,2015,664.98999,672.859985,659,661.27002
AMZN,20,November,2015,667.940002,668.869995,657.570007,668.450012
AMZN,23,November,2015,671.5,682.77002,670.119995,678.98999
AMZN,24,November,2015,674.140015,675.799988,661.210022,671.150024
AMZN,25,November,2015,675,679.700012,671.23999,675.340027
AMZN,27,November,2015,680.799988,680.98999,672.099976,673.26001
AMZN,30,November,2015,675.900024,681.289978,664.599976,664.799988
AMZN,1,December,2015,NaN,NaN,NaN,NaN
AMZN,2,December,2015,681,684.820007,674.25,676.01001
AMZN,3,December,2015,679.440002,682.789978,661.47998,666.25
AMZN,4,December,2015,666,674.780029,661.400024,672.640015
AMZN,7,December,2015,NaN,NaN,NaN,NaN
AMZN,8,December,2015,663.130005,679.98999,659.789978,677.330017
AMZN,9,December,2015,678,679,655.679993,664.789978
AMZN,10,December,2015,665.590027,668.530029,659.559998,662.320007
AMZN,11,December,2015,651.22998,657.880005,639.619995,640.150024
AMZN,14,December,2015,641.75,658.590027,635.27002,657.909973
AMZN,15,December,2015,665.030029,671.5,657.349976,658.640015
AMZN,16,December,2015,663.559998,677.349976,659.320007,675.77002
AMZN,17,December,2015,680,682.5,670.650024,670.650024
AMZN,18,December,2015,668.650024,676.840027,664.130005,664.140015
AMZN,21,December,2015,668.5,669.900024,658.929993,664.51001
AMZN,22,December,2015,666.830017,668.48999,659.26001,663.150024
AMZN,23,December,2015,666.5,666.599976,656.630005,663.700012
AMZN,24,December,2015,663.349976,664.679993,660.599976,662.789978
AMZN,28,December,2015,665.559998,675.5,665.5,675.200012
AMZN,29,December,2015,677.97998,696.440002,677.890015,693.969971
AMZN,30,December,2015,691.890015,695.48999,686.380005,689.070007
AMZN,31,December,2015,686.080017,687.75,675.890015,675.890015
AMZN,4,January,2016,656.289978,657.719971,627.51001,636.98999
AMZN,5,January,2016,646.859985,646.909973,627.650024,633.789978
AMZN,6,January,2016,NaN,NaN,NaN,NaN
AMZN,7,January,2016,621.799988,630,605.210022,607.940002
AMZN,8,January,2016,619.659973,624.140015,606,607.049988
AMZN,11,January,2016,612.47998,619.849976,598.570007,617.73999
AMZN,12,January,2016,625.25,625.98999,612.23999,617.890015
AMZN,13,January,2016,620.880005,620.880005,579.159973,581.809998
AMZN,14,January,2016,580.25,602.25,569.880005,593
AMZN,15,January,2016,572.23999,584.619995,565.299988,570.179993
AMZN,19,January,2016,577.090027,584,566.450012,574.47998
AMZN,20,January,2016,564.359985,578.450012,547.179993,571.77002
AMZN,21,January,2016,573.580017,588.809998,568.219971,575.02002
AMZN,22,January,2016,588.72998,600.099976,584.109985,596.380005
AMZN,25,January,2016,NaN,NaN,NaN,NaN
AMZN,26,January,2016,603.450012,604.5,590.380005,601.25
AMZN,27,January,2016,601.98999,603.390015,578.780029,583.349976
AMZN,28,January,2016,608.369995,638.059998,597.549988,635.349976
AMZN,29,January,2016,571.97998,593,570,587
AMZN,1,February,2016,578.150024,581.799988,570.309998,574.809998
AMZN,2,February,2016,570,571.559998,550.090027,552.099976
AMZN,3,February,2016,NaN,NaN,NaN,NaN
AMZN,4,February,2016,525,538.98999,519.219971,536.26001
AMZN,5,February,2016,529.280029,529.450012,499.190002,502.130005
AMZN,8,February,2016,486.470001,493.5,475.209991,488.100006
AMZN,9,February,2016,478.01001,498.380005,474,482.070007
AMZN,10,February,2016,491.76001,504.660004,486,490.480011
AMZN,11,February,2016,491.170013,509.299988,484,503.820007
AMZN,12,February,2016,NaN,NaN,NaN,NaN
AMZN,16,February,2016,519.47998,524.450012,511.660004,521.099976
AMZN,17,February,2016,528.73999,537.47998,519.390015,534.099976
AMZN,18,February,2016,541.190002,541.200012,523.72998,525
AMZN,19,February,2016,520.710022,535.950012,515.349976,534.900024
AMZN,22,February,2016,542.200012,560.650024,541.080017,559.5
AMZN,23,February,2016,555.549988,556.909973,545.330017,552.940002
AMZN,24,February,2016,NaN,NaN,NaN,NaN
AMZN,25,February,2016,555.52002,559.390015,545.289978,555.150024
AMZN,26,February,2016,560.119995,562.5,553.169983,555.22998
AMZN,29,February,2016,554,564.809998,552.51001,552.52002
AMZN,1,March,2016,556.289978,579.25,556,579.039978
AMZN,2,March,2016,581.75,585,573.700012,580.210022
AMZN,3,March,2016,577.960022,579.869995,573.109985,577.48999
AMZN,4,March,2016,NaN,NaN,NaN,NaN
AMZN,7,March,2016,573.539978,573.630005,555.549988,562.799988
AMZN,8,March,2016,557.869995,571.349976,554.73999,560.26001
AMZN,9,March,2016,559.559998,560.349976,550.130005,559.469971
AMZN,10,March,2016,566.73999,567,547.900024,558.929993
AMZN,11,March,2016,566.950012,570.059998,562.72998,569.609985
AMZN,14,March,2016,567,576.890015,563.049988,573.369995
AMZN,15,March,2016,571,581.52002,567,577.02002
AMZN,16,March,2016,576.640015,581.320007,571.140015,574.27002
AMZN,17,March,2016,569.51001,571.400024,555.01001,559.440002
AMZN,18,March,2016,560.940002,562.330017,546.090027,552.080017
AMZN,21,March,2016,548.909973,555.23999,538.580017,553.97998
AMZN,22,March,2016,545.109985,562.76001,545.049988,560.47998
AMZN,23,March,2016,561,572.47998,558.099976,569.630005
AMZN,24,March,2016,567.109985,583.549988,567.080017,582.950012
AMZN,28,March,2016,584.400024,584.75,575.559998,579.869995
AMZN,29,March,2016,NaN,NaN,NaN,NaN
AMZN,30,March,2016,596.710022,603.23999,595,598.690002
AMZN,31,March,2016,599.280029,600.75,592.210022,593.640015
AMZN,1,April,2016,590.48999,599.030029,588.299988,598.5
AMZN,4,April,2016,599,599.5,590.549988,593.190002
AMZN,5,April,2016,590.77002,593.469971,585.25,586.140015
AMZN,6,April,2016,587.52002,602.390015,587.5,602.080017
AMZN,7,April,2016,598.76001,599.599976,589.080017,591.429993
AMZN,8,April,2016,594.320007,597.859985,589,594.599976
AMZN,11,April,2016,596.140015,604,594.909973,595.929993
AMZN,12,April,2016,598.400024,604.059998,592.309998,603.169983
AMZN,13,April,2016,607.679993,616.809998,605.289978,614.820007
AMZN,14,April,2016,615.070007,624.380005,615.070007,620.75
AMZN,15,April,2016,621.919983,626.77002,618.109985,625.890015
AMZN,18,April,2016,625.349976,637.640015,624.960022,635.349976
AMZN,19,April,2016,637.140015,638.01001,620.799988,627.900024
AMZN,20,April,2016,630,636.549988,623,632.98999
AMZN,21,April,2016,631,637.820007,628.5,631
AMZN,22,April,2016,624.469971,628.25,611.559998,620.5
AMZN,25,April,2016,616.609985,626.97998,616.25,626.200012
AMZN,26,April,2016,626.169983,626.75,614.880005,616.880005
AMZN,27,April,2016,611.799988,615.950012,601.280029,606.570007
AMZN,28,April,2016,615.539978,626.799988,599.200012,602
AMZN,29,April,2016,666,669.97998,654,659.590027
AMZN,2,May,2016,663.919983,685.5,662.030029,683.849976
AMZN,3,May,2016,677.359985,680.299988,670.429993,671.320007
AMZN,4,May,2016,662.590027,674,662.140015,670.900024
AMZN,5,May,2016,NaN,NaN,NaN,NaN
AMZN,6,May,2016,656.049988,676.950012,656.01001,673.950012
AMZN,9,May,2016,673.950012,686.97998,671.409973,679.75
AMZN,10,May,2016,694,704.549988,693.5,703.070007
AMZN,11,May,2016,705.789978,719,701.650024,713.22998
AMZN,12,May,2016,717.380005,722.450012,711.51001,717.929993
AMZN,13,May,2016,714.640015,719.25,706.51001,709.919983
AMZN,16,May,2016,NaN,NaN,NaN,NaN
AMZN,17,May,2016,709.900024,714.469971,693.909973,695.27002
AMZN,18,May,2016,689.559998,702.539978,688.76001,697.450012
AMZN,19,May,2016,691.880005,699.400024,689.559998,698.52002
AMZN,20,May,2016,701.049988,707.23999,700,702.799988
AMZN,23,May,2016,704.25,706,696.419983,696.75
AMZN,24,May,2016,698.01001,707.5,698,704.200012
AMZN,25,May,2016,NaN,NaN,NaN,NaN
AMZN,26,May,2016,708.330017,715,707.289978,714.909973
AMZN,27,May,2016,715,716.599976,711.099976,712.23999
AMZN,31,May,2016,712.330017,724.22998,711.320007,722.789978
AMZN,1,June,2016,720.900024,726.429993,718.219971,719.440002
AMZN,2,June,2016,720.969971,728.280029,715.5,728.23999
AMZN,3,June,2016,726.73999,727,718.429993,725.539978
AMZN,6,June,2016,726.5,731.5,724.419983,726.72998
AMZN,7,June,2016,729.890015,730,720.549988,723.73999
AMZN,8,June,2016,726.400024,729.419983,721.599976,726.640015
AMZN,9,June,2016,723.099976,728.909973,722.299988,727.650024
AMZN,10,June,2016,722.349976,724.97998,714.210022,717.909973
AMZN,13,June,2016,714.01001,721.98999,711.159973,715.23999
AMZN,14,June,2016,712.330017,720.809998,712.27002,719.299988
AMZN,15,June,2016,722,722.559998,713.349976,714.26001
AMZN,16,June,2016,712.049988,718,705.299988,717.51001
AMZN,17,June,2016,718.190002,718.200012,699.179993,706.390015
AMZN,20,June,2016,713.5,721.309998,710.809998,714.01001
AMZN,21,June,2016,715.719971,718.400024,712.719971,715.820007
AMZN,22,June,2016,NaN,NaN,NaN,NaN
AMZN,23,June,2016,715.5,722.119995,712.5,722.080017
AMZN,24,June,2016,693,712.530029,692.200012,698.960022
AMZN,27,June,2016,692.01001,696.820007,682.119995,691.359985
AMZN,28,June,2016,700,708,698.169983,707.950012
AMZN,29,June,2016,715.75,719.5,713.539978,715.599976
AMZN,30,June,2016,717.200012,719.369995,712.539978,715.619995
AMZN,1,July,2016,717.320007,728,716.539978,725.679993
AMZN,5,July,2016,722.799988,729.559998,719.609985,728.099976
AMZN,6,July,2016,725.710022,737.77002,722.580017,737.609985
AMZN,7,July,2016,739.330017,739.549988,731.630005,736.570007
AMZN,8,July,2016,740.140015,746.099976,738,745.809998
AMZN,11,July,2016,750,755.900024,747,753.780029
AMZN,12,July,2016,756.859985,757.340027,740.330017,748.210022
AMZN,13,July,2016,746.76001,756.869995,741.25,742.630005
AMZN,14,July,2016,748.859985,749.039978,739.02002,741.200012
AMZN,15,July,2016,746.549988,746.549988,734.049988,735.440002
AMZN,18,July,2016,735.48999,741.599976,728.719971,736.070007
AMZN,19,July,2016,732.5,743.330017,732.309998,739.950012
AMZN,20,July,2016,744,746.25,740.700012,745.719971
AMZN,21,July,2016,747.5,749.359985,742.789978,744.429993
AMZN,22,July,2016,747.789978,751.280029,743.530029,744.859985
AMZN,25,July,2016,746.549988,748.5,735.349976,739.609985
AMZN,26,July,2016,NaN,NaN,NaN,NaN
AMZN,27,July,2016,NaN,NaN,NaN,NaN
AMZN,28,July,2016,745.97998,753.359985,739.700012,752.609985
AMZN,29,July,2016,765,766,755,758.809998
AMZN,1,August,2016,759.869995,770.5,757.059998,767.73999
AMZN,2,August,2016,763.809998,765.01001,757.02002,760.580017
AMZN,3,August,2016,757.059998,758.890015,752.25,754.640015
AMZN,4,August,2016,753.700012,765,750.349976,760.77002
AMZN,5,August,2016,764.809998,768.469971,763.090027,765.97998
AMZN,8,August,2016,766.809998,767,761.02002,766.559998
AMZN,9,August,2016,767.390015,772.599976,766.900024,768.309998
AMZN,10,August,2016,769.799988,772.099976,766.190002,768.559998
AMZN,11,August,2016,NaN,NaN,NaN,NaN
AMZN,12,August,2016,768.460022,773.150024,768.419983,772.559998
AMZN,15,August,2016,771.900024,772.039978,767.710022,768.48999
AMZN,16,August,2016,768.619995,768.72998,763.820007,764.039978
AMZN,17,August,2016,764.409973,765.219971,759.200012,764.630005
AMZN,18,August,2016,NaN,NaN,NaN,NaN
AMZN,19,August,2016,761.900024,762.48999,756.890015,757.309998
AMZN,22,August,2016,757.5,759.849976,752.099976,759.47998
AMZN,23,August,2016,NaN,NaN,NaN,NaN
AMZN,24,August,2016,763,763.409973,755.359985,757.25
AMZN,25,August,2016,756,760.559998,754.73999,759.219971
AMZN,26,August,2016,760.049988,770,759.799988,769
AMZN,29,August,2016,768.719971,774.97998,768.599976,771.289978
AMZN,30,August,2016,771.049988,771.840027,765.559998,767.580017
AMZN,31,August,2016,766.599976,769.640015,764,769.159973
AMZN,1,September,2016,770.900024,772.039978,766.75,770.619995
AMZN,2,September,2016,774.109985,776,771.700012,772.440002
AMZN,6,September,2016,774.039978,789.47998,770.219971,788.869995
AMZN,7,September,2016,789.530029,790.789978,784.330017,784.47998
AMZN,8,September,2016,783.890015,786.5,781.440002,784.059998
AMZN,9,September,2016,779.359985,781,760.109985,760.140015
AMZN,12,September,2016,757.349976,772.659973,756,771.48999
AMZN,13,September,2016,768.77002,769.890015,759.049988,761.01001
AMZN,14,September,2016,762.200012,767.5,758.849976,761.090027
AMZN,15,September,2016,762,770.869995,757.580017,769.690002
AMZN,16,September,2016,773.280029,780.460022,771.659973,778.52002
AMZN,19,September,2016,NaN,NaN,NaN,NaN
AMZN,20,September,2016,NaN,NaN,NaN,NaN
AMZN,21,September,2016,783.25,790.690002,779.01001,789.73999
AMZN,22,September,2016,794.27002,805.890015,794.27002,804.700012
AMZN,23,September,2016,803.130005,807.75,802.119995,805.75
AMZN,26,September,2016,801.799988,805.929993,797.150024,799.159973
AMZN,27,September,2016,801.849976,816.640015,801.109985,816.109985
AMZN,28,September,2016,818,830.140015,817.030029,828.719971
AMZN,29,September,2016,828.26001,837.5,824.630005,829.049988
AMZN,30,September,2016,832.609985,839.950012,832.400024,837.309998
AMZN,3,October,2016,836,839.859985,831.25,836.73999
AMZN,4,October,2016,840.909973,842.369995,830.26001,834.030029
AMZN,5,October,2016,838,845.669983,836.119995,844.359985
AMZN,6,October,2016,843.700012,847.210022,840.599976,841.659973
AMZN,7,October,2016,845.789978,845.950012,837.450012,839.429993
AMZN,10,October,2016,843.25,845.200012,840.27002,841.710022
AMZN,11,October,2016,NaN,NaN,NaN,NaN
AMZN,12,October,2016,834,837.669983,830.099976,834.090027
AMZN,13,October,2016,829,831.799988,821.210022,829.280029
AMZN,14,October,2016,835.080017,835.73999,822.960022,822.960022
AMZN,17,October,2016,NaN,NaN,NaN,NaN
AMZN,18,October,2016,822.109985,823.26001,815.02002,817.650024
AMZN,19,October,2016,820.400024,820.669983,815.169983,817.690002
AMZN,20,October,2016,813.98999,815.710022,803.099976,810.320007
AMZN,21,October,2016,809.359985,819.419983,809,818.98999
AMZN,24,October,2016,824.950012,838.299988,822.210022,838.090027
AMZN,25,October,2016,839.299988,843.090027,833.219971,835.179993
AMZN,26,October,2016,832.76001,833.440002,820,822.590027
AMZN,27,October,2016,831.23999,831.719971,815.429993,818.359985
AMZN,28,October,2016,782,789.48999,774.609985,776.320007
AMZN,31,October,2016,781.030029,793.700012,780.109985,789.820007
AMZN,1,November,2016,799,800.840027,776.710022,785.409973
AMZN,2,November,2016,783.929993,784.75,763.549988,765.559998
AMZN,3,November,2016,765.049988,777,764,767.030029
AMZN,4,November,2016,762.789978,766,753.22998,755.049988
AMZN,7,November,2016,NaN,NaN,NaN,NaN
AMZN,8,November,2016,784.969971,791.73999,779.099976,787.75
AMZN,9,November,2016,764,777.5,760.090027,771.880005
AMZN,10,November,2016,778.809998,778.830017,717.700012,742.380005
AMZN,11,November,2016,735.72998,743.26001,728.900024,739.01001
AMZN,14,November,2016,745.51001,746,710.099976,719.070007
AMZN,15,November,2016,730,746.780029,725.98999,743.23999
AMZN,16,November,2016,739.880005,749.869995,735.609985,746.48999
AMZN,17,November,2016,749.320007,757.5,748,756.400024
AMZN,18,November,2016,NaN,NaN,NaN,NaN
AMZN,21,November,2016,766,780.349976,765.109985,780
AMZN,22,November,2016,788.169983,792.400024,781,785.330017
AMZN,23,November,2016,781.72998,781.75,773.119995,780.119995
AMZN,25,November,2016,NaN,NaN,NaN,NaN
AMZN,28,November,2016,NaN,NaN,NaN,NaN
AMZN,29,November,2016,768,769.890015,761.320007,762.52002
AMZN,30,November,2016,762,768.090027,750.25,750.570007
AMZN,1,December,2016,NaN,NaN,NaN,NaN
AMZN,2,December,2016,NaN,NaN,NaN,NaN
AMZN,5,December,2016,745,761.48999,742,759.359985
AMZN,6,December,2016,763.98999,768.23999,757.25,764.719971
AMZN,7,December,2016,764.549988,770.419983,755.820007,770.419983
AMZN,8,December,2016,771.869995,773.789978,765.190002,767.330017
AMZN,9,December,2016,770,770.25,765.340027,768.659973
AMZN,12,December,2016,NaN,NaN,NaN,NaN
AMZN,13,December,2016,764.960022,782.460022,762,774.340027
AMZN,14,December,2016,778.25,780.859985,762.809998,768.820007
AMZN,15,December,2016,766.280029,769.099976,760.309998,761
AMZN,16,December,2016,765,765.130005,754,757.77002
AMZN,19,December,2016,758.890015,770.5,756.159973,766
AMZN,20,December,2016,NaN,NaN,NaN,NaN
AMZN,21,December,2016,770,771.219971,765.700012,770.599976
AMZN,22,December,2016,768.119995,771.210022,763.02002,766.340027
AMZN,23,December,2016,764.549988,766.5,757.98999,760.590027
AMZN,27,December,2016,763.400024,774.650024,761.200012,771.400024
AMZN,28,December,2016,776.25,780,770.5,772.130005
AMZN,29,December,2016,772.400024,773.400024,760.849976,765.150024
AMZN,30,December,2016,766.469971,767.400024,748.280029,749.869995
AMZN,3,January,2017,757.919983,758.76001,747.700012,753.669983
AMZN,4,January,2017,758.390015,759.679993,754.200012,757.179993
AMZN,5,January,2017,761.549988,782.400024,760.26001,780.450012
AMZN,6,January,2017,782.359985,799.440002,778.47998,795.98999
AMZN,9,January,2017,NaN,NaN,NaN,NaN
AMZN,10,January,2017,796.599976,798,789.539978,795.900024
AMZN,11,January,2017,793.659973,799.5,789.51001,799.02002
AMZN,12,January,2017,800.309998,814.130005,799.5,813.640015
AMZN,13,January,2017,814.320007,821.650024,811.400024,817.140015
AMZN,17,January,2017,815.700012,816,803.440002,809.719971
AMZN,18,January,2017,809.5,811.72998,804.27002,807.47998
AMZN,19,January,2017,810,813.51001,807.320007,809.039978
AMZN,20,January,2017,815.280029,816.02002,806.26001,808.330017
AMZN,23,January,2017,806.799988,818.5,805.080017,817.880005
AMZN,24,January,2017,822,823.98999,814.5,822.440002
AMZN,25,January,2017,825.789978,837.419983,825.289978,836.52002
AMZN,26,January,2017,NaN,NaN,NaN,NaN
AMZN,27,January,2017,839,839.700012,829.440002,835.77002
AMZN,30,January,2017,833,833.5,816.380005,830.380005
AMZN,31,January,2017,NaN,NaN,NaN,NaN
AMZN,1,February,2017,829.210022,833.780029,824.940002,832.349976
AMZN,2,February,2017,836.590027,842.48999,828.26001,839.950012
AMZN,3,February,2017,806.719971,818.299988,804,810.200012
AMZN,6,February,2017,809.799988,810.719971,803,807.640015
AMZN,7,February,2017,809.309998,816.159973,807.5,812.5
AMZN,8,February,2017,812.690002,821.47998,812.5,819.710022
AMZN,9,February,2017,821.599976,825,819.710022,821.359985
AMZN,10,February,2017,823.820007,828,822.849976,827.460022
AMZN,13,February,2017,831.619995,843,828.549988,836.530029
AMZN,14,February,2017,837,838.309998,831.450012,836.390015
AMZN,15,February,2017,834,842.809998,832.820007,842.700012
AMZN,16,February,2017,NaN,NaN,NaN,NaN
AMZN,17,February,2017,842,847.27002,840.72998,845.070007
AMZN,21,February,2017,848.840027,857.97998,847.25,856.440002
AMZN,22,February,2017,856.950012,858.429993,852.179993,855.609985
AMZN,23,February,2017,857.570007,860.859985,848,852.190002
AMZN,24,February,2017,844.690002,845.809998,837.75,845.23999
AMZN,27,February,2017,842.380005,852.5,839.669983,848.640015
AMZN,28,February,2017,851.450012,854.090027,842.049988,845.039978
AMZN,1,March,2017,853.049988,854.830017,849.01001,853.080017
AMZN,2,March,2017,853.080017,854.820007,847.280029,848.909973
AMZN,3,March,2017,847.200012,851.98999,846.27002,849.880005
AMZN,6,March,2017,845.22998,848.48999,841.119995,846.609985
AMZN,7,March,2017,845.47998,848.460022,843.75,846.02002
AMZN,8,March,2017,848,853.070007,846.789978,850.5
AMZN,9,March,2017,851,856.400024,850.309998,853
AMZN,10,March,2017,857,857.349976,851.719971,852.460022
AMZN,13,March,2017,851.77002,855.690002,851.710022,854.590027
AMZN,14,March,2017,853.549988,853.75,847.549988,852.530029
AMZN,15,March,2017,854.330017,854.450012,847.109985,852.969971
AMZN,16,March,2017,855.299988,855.5,850.51001,853.419983
AMZN,17,March,2017,853.48999,853.830017,850.640015,852.309998
AMZN,20,March,2017,851.51001,857.799988,851.01001,856.969971
AMZN,21,March,2017,858.840027,862.799988,841.309998,843.200012
AMZN,22,March,2017,840.429993,849.369995,839.049988,848.059998
AMZN,23,March,2017,848.200012,850.890015,844.799988,847.380005
AMZN,24,March,2017,851.679993,851.799988,843.530029,845.609985
AMZN,27,March,2017,838.070007,850.299988,833.5,846.820007
AMZN,28,March,2017,851.75,858.460022,850.099976,856
AMZN,29,March,2017,859.049988,876.440002,859.02002,874.320007
AMZN,30,March,2017,874.950012,877.059998,871.659973,876.340027
AMZN,31,March,2017,877,890.349976,876.650024,886.539978
AMZN,3,April,2017,888,893.48999,885.419983,891.51001
AMZN,4,April,2017,NaN,NaN,NaN,NaN
AMZN,5,April,2017,910.820007,923.719971,905.619995,909.280029
AMZN,6,April,2017,913.799988,917.190002,894.48999,898.280029
AMZN,7,April,2017,899.650024,900.090027,889.309998,894.880005
AMZN,10,April,2017,899.630005,908.51001,899,907.039978
AMZN,11,April,2017,907.039978,911.23999,897.5,902.359985
AMZN,12,April,2017,903.090027,904.090027,895.25,896.22998
AMZN,13,April,2017,891.450012,894.969971,884.48999,884.669983
AMZN,17,April,2017,887.5,902.380005,887.5,901.98999
AMZN,18,April,2017,900.98999,909.609985,900.780029,903.780029
AMZN,19,April,2017,907.840027,910.5,897.369995,899.200012
AMZN,20,April,2017,899.700012,905.320007,896.289978,902.059998
AMZN,21,April,2017,902.669983,903.650024,896.77002,898.530029
AMZN,24,April,2017,908.679993,909.98999,903.820007,907.409973
AMZN,25,April,2017,907.039978,909.47998,903,907.619995
AMZN,26,April,2017,910.299988,915.75,907.559998,909.289978
AMZN,27,April,2017,914.390015,921.859985,912.109985,918.380005
AMZN,28,April,2017,948.830017,949.590027,924.330017,924.98999
AMZN,1,May,2017,927.799988,954.400024,927.799988,948.22998
AMZN,2,May,2017,946.650024,950.099976,941.409973,946.940002
AMZN,3,May,2017,946,946,935.900024,941.030029
AMZN,4,May,2017,944.75,945,934.219971,937.530029
AMZN,5,May,2017,940.52002,940.789978,930.299988,934.150024
AMZN,8,May,2017,940.950012,949.049988,939.210022,949.039978
AMZN,9,May,2017,952.799988,957.890015,950.200012,952.820007
AMZN,10,May,2017,953.5,953.75,945,948.950012
AMZN,11,May,2017,945.109985,950.289978,940.780029,947.619995
AMZN,12,May,2017,954.5,962.789978,951.530029,961.349976
AMZN,15,May,2017,NaN,NaN,NaN,NaN
AMZN,16,May,2017,961,970.059998,960.909973,966.070007
AMZN,17,May,2017,954.700012,960.400024,944.119995,944.76001
AMZN,18,May,2017,944.799988,962.75,944.76001,958.48999
AMZN,19,May,2017,962.840027,968.919983,959.719971,959.840027
AMZN,22,May,2017,964,971.380005,962.900024,970.669983
AMZN,23,May,2017,975.02002,975.200012,966.849976,971.539978
AMZN,24,May,2017,976,981,970.22998,980.349976
AMZN,25,May,2017,NaN,NaN,NaN,NaN
AMZN,26,May,2017,995,998.650024,989.25,995.780029
AMZN,30,May,2017,996.51001,1001.200012,995.52002,996.700012
AMZN,31,May,2017,1000,1000.119995,982.159973,994.619995
AMZN,1,June,2017,998.590027,998.98999,991.369995,995.950012
AMZN,2,June,2017,998.98999,1008.47998,995.669983,1006.72998
