Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock
AAPL,2013,10,4,69.122856,69.228569,68.371429,NaN
AAPL,2013,10,7,69.508568,70.378571,69.335716,69.678574
AAPL,2013,10,8,69.991432,70.091431,68.648575,68.705711
AAPL,2013,10,9,69.234283,69.684288,68.325714,69.512856
AAPL,2013,10,10,70.188568,70.339996,69.577141,69.94857
AAPL,2013,10,11,69.57,70.548569,69.308571,70.401428
AAPL,2013,10,14,69.975716,71.082855,69.907143,70.862854
AAPL,2013,10,15,71.072861,71.714287,70.788574,71.239998
AAPL,2013,10,16,71.541428,71.790001,71.318573,71.587143
AAPL,2013,10,17,71.425713,72.111427,71.382858,NaN
AAPL,2013,10,18,72.284286,72.751427,72.244286,72.69857
AAPL,2013,10,21,73.110001,74.900002,73.074287,74.480003
AAPL,2013,10,22,75.201431,75.492859,72.575714,74.267143
AAPL,2013,10,23,74.14286,75.095711,74.14286,74.994286
AAPL,2013,10,24,75,76.067146,74.635712,75.987144
AAPL,2013,10,25,75.902855,76.175713,75.015717,75.137146
AAPL,2013,10,28,75.577141,75.85714,74.744286,75.697144
AAPL,2013,10,29,NaN,NaN,NaN,NaN
AAPL,2013,10,30,74.230003,75.360001,73.860001,74.985718
AAPL,2013,10,31,75,75.355713,74.46714,74.671425
AAPL,2013,11,1,74.860001,74.971428,73.691429,74.290001
AAPL,2013,11,4,74.442856,75.260002,74.115715,75.25
AAPL,2013,11,5,74.940002,75.555717,74.714287,75.064285
AAPL,2013,11,6,74.878571,74.980003,74.028572,74.417145
AAPL,2013,11,7,74.225716,74.741432,73.197144,NaN
AAPL,2013,11,8,73.511429,74.447144,73.227142,74.365715
AAPL,2013,11,11,74.284286,74.524284,73.487144,74.150002
AAPL,2013,11,12,73.952858,74.845711,73.85714,74.28714
AAPL,2013,11,13,74,74.60714,73.851425,74.375717
AAPL,2013,11,14,74.687141,75.611427,74.552856,75.451431
AAPL,2013,11,15,75.225716,75.584282,74.927139,74.998573
AAPL,2013,11,18,74.998573,75.312859,74.028572,74.089996
AAPL,2013,11,19,74.147141,74.76857,73.995712,74.221428
AAPL,2013,11,20,NaN,NaN,NaN,NaN
AAPL,2013,11,21,73.942856,74.458572,73.381432,74.44857
AAPL,2013,11,22,74.21714,74.594284,74.075714,74.257141
AAPL,2013,11,25,74.431427,75.124283,74.428574,74.82
AAPL,2013,11,26,74.874283,76.591431,74.85714,76.199997
AAPL,2013,11,27,76.615715,78,76.199997,77.994286
AAPL,2013,11,29,78.497147,79.761429,78.258568,79.438568
AAPL,2013,12,2,79.714287,80.618568,78.688568,78.747147
AAPL,2013,12,3,79.757141,80.91143,79.668571,80.902855
AAPL,2013,12,4,80.785713,81.312859,80.117142,80.714287
AAPL,2013,12,5,81.807144,82.162857,80.915718,81.128571
AAPL,2013,12,6,80.827141,80.964287,79.938568,80.002853
AAPL,2013,12,9,80.128571,81.368568,80.128571,80.918571
AAPL,2013,12,10,80.511429,81.125717,80.171425,80.792854
AAPL,2013,12,11,81,81.567146,79.955711,80.194283
AAPL,2013,12,12,80.305717,80.762856,80.004288,80.077141
AAPL,2013,12,13,80.407143,80.41143,79.095711,79.204285
AAPL,2013,12,16,79.288574,80.377144,79.28714,79.64286
AAPL,2013,12,17,79.401428,79.919998,79.054283,79.284286
AAPL,2013,12,18,78.528572,78.778572,76.971428,78.681427
AAPL,2013,12,19,78.5,78.571426,77.675713,77.779999
AAPL,2013,12,20,77.918571,78.80143,77.831429,78.431427
AAPL,2013,12,23,81.14286,81.531425,80.394287,81.441429
AAPL,2013,12,24,81.412857,81.697144,80.861427,81.095711
AAPL,2013,12,26,81.157143,81.35714,80.482857,NaN
AAPL,2013,12,27,80.545715,80.629997,79.928574,80.012856
AAPL,2013,12,30,79.637146,80.012856,78.902855,79.21714
AAPL,2013,12,31,79.167145,80.182854,79.14286,80.145714
AAPL,2014,1,2,79.382858,79.575714,78.860001,79.01857
AAPL,2014,1,3,78.980003,79.099998,77.204285,77.28286
AAPL,2014,1,6,76.778572,78.114288,76.228569,77.704285
AAPL,2014,1,7,77.760002,77.994286,76.845711,77.148575
AAPL,2014,1,8,76.972855,77.937141,76.955711,77.637146
AAPL,2014,1,9,78.114288,78.122856,76.478569,76.645714
AAPL,2014,1,10,77.118568,77.257141,75.872856,76.134285
AAPL,2014,1,13,75.701431,77.5,75.697144,76.53286
AAPL,2014,1,14,76.888573,78.104286,76.808571,78.055717
AAPL,2014,1,15,79.074287,80.028572,78.808571,79.622856
AAPL,2014,1,16,79.271431,79.550003,78.811432,79.178574
AAPL,2014,1,17,78.78286,78.867142,77.128571,77.238571
AAPL,2014,1,21,77.284286,78.581429,77.202858,78.438568
AAPL,2014,1,22,78.701431,79.612854,78.258568,78.78714
AAPL,2014,1,23,78.562859,79.5,77.830002,79.454285
AAPL,2014,1,24,79.14286,79.374283,77.821426,78.010002
AAPL,2014,1,27,78.581429,79.257141,77.964287,78.64286
AAPL,2014,1,28,72.68,73.571426,71.724289,72.35714
AAPL,2014,1,29,71.992859,72.48143,71.23143,71.535713
AAPL,2014,1,30,71.791428,72.35714,70.957146,71.397141
AAPL,2014,1,31,70.739998,71.647141,70.507141,71.514282
AAPL,2014,2,3,71.80143,72.53286,71.328575,71.647141
AAPL,2014,2,4,72.264282,72.779999,71.822861,72.684288
AAPL,2014,2,5,72.365715,73.611427,72.321426,73.227142
AAPL,2014,2,6,72.865715,73.35714,72.544289,73.215714
AAPL,2014,2,7,74.482857,74.704285,73.91143,NaN
AAPL,2014,2,10,74.094284,75.998573,74,75.57
AAPL,2014,2,11,75.80143,76.821426,75.64286,76.565712
AAPL,2014,2,12,76.707146,77.080002,76.177139,76.559998
AAPL,2014,2,13,76.379997,77.835716,76.314285,77.775711
AAPL,2014,2,14,77.495712,77.997147,77.315712,77.71286
AAPL,2014,2,18,78,78.741432,77.944283,77.998573
AAPL,2014,2,19,77.821426,78.127144,76.335716,76.767143
AAPL,2014,2,20,76.141426,76.714287,75.571426,75.878571
AAPL,2014,2,21,76.112854,76.367142,74.942856,75.035713
AAPL,2014,2,24,74.735718,75.702858,74.631432,75.364288
AAPL,2014,2,25,75.625717,75.652855,74.428574,NaN
AAPL,2014,2,26,74.80143,75,73.657143,73.907143
AAPL,2014,2,27,73.877144,75.540001,73.721428,75.381432
AAPL,2014,2,28,75.582855,76.10714,74.58857,75.177139
AAPL,2014,3,3,74.774284,75.807144,74.687141,75.394287
AAPL,2014,3,4,75.85714,76.091431,75.395714,75.891426
AAPL,2014,3,5,75.845711,76.39286,75.589996,76.05143
AAPL,2014,3,6,76.112854,76.348572,75.442856,75.821426
AAPL,2014,3,7,75.870003,75.997147,75.150002,75.777145
AAPL,2014,3,10,75.480003,76.190002,75.477142,75.845711
AAPL,2014,3,11,76.492859,76.96286,76.084282,76.584282
AAPL,2014,3,12,76.358574,76.764282,76,76.658569
AAPL,2014,3,13,76.777145,77.094284,75.594284,75.807144
AAPL,2014,3,14,NaN,NaN,NaN,NaN
AAPL,2014,3,17,75.385712,75.709999,75.121429,75.248573
AAPL,2014,3,18,75.128571,75.995712,75.028572,75.914284
AAPL,2014,3,19,76.03714,76.605713,75.571426,75.894287
AAPL,2014,3,20,75.69857,76.095711,75.335716,75.528572
AAPL,2014,3,21,75.989998,76.25,75.190002,76.124283
AAPL,2014,3,24,76.917145,77.214287,76.437141,77.027145
AAPL,2014,3,25,77.35714,77.964287,77.084282,77.855713
AAPL,2014,3,26,78.074287,78.428574,76.980003,77.111427
AAPL,2014,3,27,77.145714,77.35714,76.445717,76.779999
AAPL,2014,3,28,76.902855,76.991432,76.321426,76.694283
AAPL,2014,3,31,77.03286,77.258568,76.561432,76.677139
AAPL,2014,4,1,76.822861,77.410004,76.681427,77.378571
AAPL,2014,4,2,77.482857,77.639999,77.18,77.507141
AAPL,2014,4,3,77.341431,77.5,76.805717,76.970001
AAPL,2014,4,4,77.115715,77.14286,75.797142,75.974289
AAPL,2014,4,7,75.431427,75.842857,74.555717,NaN
AAPL,2014,4,8,75.027145,75.160004,74.099998,74.777145
AAPL,2014,4,9,74.662857,75.784286,74.574287,75.760002
AAPL,2014,4,10,75.811432,76.034286,74.738571,74.78286
AAPL,2014,4,11,74.14286,74.690002,73.877144,74.230003
AAPL,2014,4,14,74.557144,74.594284,73.887146,74.525711
AAPL,2014,4,15,74.324287,74.519997,73.047142,73.994286
AAPL,2014,4,16,74.007141,74.441429,73.44857,74.144287
AAPL,2014,4,17,74.285713,75.394287,74.171425,74.991432
AAPL,2014,4,21,75.048569,76.019997,74.851425,75.881432
AAPL,2014,4,22,75.472855,75.975716,75.214287,75.957146
AAPL,2014,4,23,75.580002,75.875717,74.921425,74.964287
AAPL,2014,4,24,81.172859,81.428574,80.104286,81.110001
AAPL,2014,4,25,80.647141,81.71286,80.565712,81.705711
AAPL,2014,4,28,81.828575,85.10714,81.792854,84.870003
AAPL,2014,4,29,84.82,85.139999,84.215714,84.618568
AAPL,2014,4,30,84.662857,85.632858,84.257141,NaN
AAPL,2014,5,1,84.571426,84.971428,83.765717,84.497147
AAPL,2014,5,2,84.620003,84.885712,84.244286,84.654289
AAPL,2014,5,5,84.305717,85.85714,84.285713,85.851425
AAPL,2014,5,6,85.971428,86.344284,84.915718,84.915718
AAPL,2014,5,7,85.035713,85.327141,83.961426,84.618568
AAPL,2014,5,8,84.035713,84.915718,83.771431,83.998573
AAPL,2014,5,9,83.505714,83.75,82.904289,83.648575
AAPL,2014,5,12,83.927139,84.808571,83.914284,84.690002
AAPL,2014,5,13,84.571426,84.934288,84.385712,84.822861
AAPL,2014,5,14,84.632858,85.342857,84.534286,84.83857
AAPL,2014,5,15,84.957146,85.228569,84.005714,84.117142
AAPL,2014,5,16,84.089996,85.361427,83.628571,85.358574
AAPL,2014,5,19,85.407143,86.761429,85.332855,86.370003
AAPL,2014,5,20,86.358574,86.628571,85.818573,86.387146
AAPL,2014,5,21,86.261429,86.671425,86.008568,86.615715
AAPL,2014,5,22,86.657143,87.121429,86.300003,86.752853
AAPL,2014,5,23,86.75,87.818573,86.638573,87.732857
AAPL,2014,5,27,87.982857,89.408569,87.947144,89.375717
AAPL,2014,5,28,89.431427,89.975716,89.111427,89.144287
AAPL,2014,5,29,NaN,NaN,NaN,NaN
AAPL,2014,5,30,91.139999,92.024284,89.842857,90.428574
AAPL,2014,6,2,90.565712,90.690002,88.928574,89.807144
AAPL,2014,6,3,89.779999,91.248573,89.75,91.077141
AAPL,2014,6,4,91.062859,92.555717,90.872856,92.117142
AAPL,2014,6,5,92.314285,92.767143,91.80143,92.478569
AAPL,2014,6,6,92.842857,93.03714,92.067146,NaN
AAPL,2014,6,9,92.699997,93.879997,91.75,93.699997
AAPL,2014,6,10,94.730003,95.050003,93.57,94.25
AAPL,2014,6,11,94.129997,94.760002,93.470001,93.860001
AAPL,2014,6,12,94.040001,94.120003,91.900002,92.290001
AAPL,2014,6,13,92.199997,92.440002,90.879997,91.279999
AAPL,2014,6,16,91.510002,92.75,91.449997,92.199997
AAPL,2014,6,17,92.309998,92.699997,91.800003,92.080002
AAPL,2014,6,18,92.269997,92.290001,91.349998,92.18
AAPL,2014,6,19,92.290001,92.300003,91.339996,91.860001
AAPL,2014,6,20,91.849998,92.550003,90.900002,90.910004
AAPL,2014,6,23,91.32,91.620003,90.599998,90.830002
AAPL,2014,6,24,90.75,91.739998,90.190002,NaN
AAPL,2014,6,25,90.209999,90.699997,89.650002,90.360001
AAPL,2014,6,26,90.370003,91.050003,89.800003,90.900002
AAPL,2014,6,27,90.82,92,90.769997,91.980003
AAPL,2014,6,30,92.099998,93.730003,92.089996,92.93
AAPL,2014,7,1,93.519997,94.07,93.129997,93.519997
AAPL,2014,7,2,93.870003,94.059998,93.089996,93.480003
AAPL,2014,7,3,93.669998,94.099998,93.199997,94.029999
AAPL,2014,7,7,94.139999,95.989998,94.099998,95.970001
AAPL,2014,7,8,96.269997,96.800003,93.919998,95.349998
AAPL,2014,7,9,95.440002,95.949997,94.760002,95.389999
AAPL,2014,7,10,93.760002,95.550003,93.519997,95.040001
AAPL,2014,7,11,95.360001,95.889999,94.860001,95.220001
AAPL,2014,7,14,95.860001,96.889999,95.650002,96.449997
AAPL,2014,7,15,96.800003,96.849998,95.029999,95.32
AAPL,2014,7,16,96.970001,97.099998,94.739998,94.779999
AAPL,2014,7,17,NaN,NaN,NaN,NaN
AAPL,2014,7,18,93.620003,94.739998,93.019997,94.43
AAPL,2014,7,21,94.989998,95,93.720001,NaN
AAPL,2014,7,22,94.68,94.889999,94.120003,94.720001
AAPL,2014,7,23,95.419998,97.879997,95.169998,97.190002
AAPL,2014,7,24,97.040001,97.32,96.419998,97.029999
AAPL,2014,7,25,96.849998,97.839996,96.639999,97.669998
AAPL,2014,7,28,97.82,99.239998,97.550003,NaN
AAPL,2014,7,29,99.330002,99.440002,98.25,98.379997
AAPL,2014,7,30,98.440002,98.699997,97.669998,98.150002
AAPL,2014,7,31,97.160004,97.449997,95.330002,NaN
AAPL,2014,8,1,94.900002,96.620003,94.809998,96.129997
AAPL,2014,8,4,96.370003,96.580002,95.169998,NaN
AAPL,2014,8,5,95.360001,95.68,94.360001,95.120003
AAPL,2014,8,6,94.75,95.480003,94.709999,94.959999
AAPL,2014,8,7,94.93,95.949997,94.099998,94.480003
AAPL,2014,8,8,94.260002,94.82,93.279999,94.739998
AAPL,2014,8,11,95.269997,96.080002,94.839996,95.989998
AAPL,2014,8,12,96.040001,96.879997,95.610001,95.970001
AAPL,2014,8,13,96.150002,97.239998,96.040001,97.239998
AAPL,2014,8,14,NaN,NaN,NaN,NaN
AAPL,2014,8,15,97.900002,98.190002,96.860001,97.980003
AAPL,2014,8,18,98.489998,99.370003,97.980003,99.160004
AAPL,2014,8,19,99.410004,100.68,99.32,100.529999
AAPL,2014,8,20,100.440002,101.089996,99.949997,100.57
AAPL,2014,8,21,100.57,100.940002,100.110001,100.580002
AAPL,2014,8,22,100.290001,101.470001,100.190002,101.32
AAPL,2014,8,25,101.790001,102.169998,101.279999,101.540001
AAPL,2014,8,26,101.419998,101.5,100.860001,NaN
AAPL,2014,8,27,101.019997,102.57,100.699997,102.129997
AAPL,2014,8,28,101.589996,102.779999,101.559998,102.25
AAPL,2014,8,29,102.860001,102.900002,102.199997,102.5
AAPL,2014,9,2,103.059998,103.739998,102.720001,103.300003
AAPL,2014,9,3,103.099998,103.199997,98.580002,98.940002
AAPL,2014,9,4,98.849998,100.089996,97.790001,98.120003
AAPL,2014,9,5,98.800003,99.389999,98.309998,98.970001
AAPL,2014,9,8,99.300003,99.309998,98.050003,98.360001
AAPL,2014,9,9,99.080002,103.080002,96.139999,97.989998
AAPL,2014,9,10,98.010002,101.110001,97.760002,101
AAPL,2014,9,11,100.410004,101.440002,99.620003,101.43
AAPL,2014,9,12,101.209999,102.190002,101.080002,101.660004
AAPL,2014,9,15,102.809998,103.050003,101.440002,101.629997
AAPL,2014,9,16,99.800003,101.260002,98.889999,100.860001
AAPL,2014,9,17,101.269997,101.800003,100.589996,101.580002
AAPL,2014,9,18,101.93,102.349998,101.559998,101.790001
AAPL,2014,9,19,102.290001,102.349998,100.5,100.959999
AAPL,2014,9,22,101.800003,102.139999,100.580002,101.059998
AAPL,2014,9,23,100.599998,102.940002,100.540001,102.639999
AAPL,2014,9,24,102.160004,102.849998,101.199997,101.75
AAPL,2014,9,25,100.510002,100.709999,97.720001,97.870003
AAPL,2014,9,26,98.529999,100.75,98.400002,100.75
AAPL,2014,9,29,98.650002,100.440002,98.629997,100.110001
AAPL,2014,9,30,100.809998,101.540001,100.529999,100.75
AAPL,2014,10,1,100.589996,100.690002,98.699997,99.18
AAPL,2014,10,2,99.269997,100.220001,98.040001,99.900002
AAPL,2014,10,3,99.440002,100.209999,99.040001,99.620003
AAPL,2014,10,6,99.949997,100.650002,99.419998,99.620003
AAPL,2014,10,7,99.43,100.120003,98.730003,98.75
AAPL,2014,10,8,98.760002,101.110001,98.309998,100.800003
AAPL,2014,10,9,101.540001,102.379997,100.610001,101.019997
AAPL,2014,10,10,100.690002,102.029999,100.300003,100.730003
AAPL,2014,10,13,101.330002,101.779999,99.809998,NaN
AAPL,2014,10,14,100.389999,100.519997,98.57,98.75
AAPL,2014,10,15,97.970001,99.150002,95.18,97.540001
AAPL,2014,10,16,95.550003,97.720001,95.410004,96.260002
AAPL,2014,10,17,97.5,99,96.809998,97.669998
AAPL,2014,10,20,98.32,99.959999,98.220001,99.760002
AAPL,2014,10,21,103.019997,103.019997,101.269997,102.470001
AAPL,2014,10,22,102.839996,104.110001,102.599998,102.989998
AAPL,2014,10,23,104.080002,105.050003,103.629997,104.830002
AAPL,2014,10,24,105.18,105.489998,104.529999,105.220001
AAPL,2014,10,27,104.849998,105.480003,104.699997,105.110001
AAPL,2014,10,28,105.400002,106.739998,105.349998,106.739998
AAPL,2014,10,29,106.650002,107.370003,106.360001,107.339996
AAPL,2014,10,30,106.959999,107.349998,105.900002,106.980003
AAPL,2014,10,31,108.010002,108.040001,107.209999,108
AAPL,2014,11,3,NaN,NaN,NaN,NaN
AAPL,2014,11,4,109.360001,109.489998,107.720001,108.599998
AAPL,2014,11,5,109.099998,109.300003,108.129997,108.860001
AAPL,2014,11,6,108.599998,108.790001,107.800003,108.699997
AAPL,2014,11,7,108.75,109.32,108.550003,109.010002
AAPL,2014,11,10,109.019997,109.330002,108.669998,108.830002
AAPL,2014,11,11,108.699997,109.75,108.400002,109.699997
AAPL,2014,11,12,109.379997,111.43,109.370003,111.25
AAPL,2014,11,13,111.800003,113.449997,111.599998,112.82
AAPL,2014,11,14,113.150002,114.190002,111.209999,114.18
AAPL,2014,11,17,114.269997,117.279999,113.300003,113.989998
AAPL,2014,11,18,113.940002,115.690002,113.889999,115.470001
AAPL,2014,11,19,115.440002,115.739998,113.800003,114.669998
AAPL,2014,11,20,114.910004,116.860001,114.849998,116.309998
AAPL,2014,11,21,117.510002,117.57,116.029999,116.470001
AAPL,2014,11,24,116.849998,118.769997,116.620003,118.629997
AAPL,2014,11,25,119.07,119.75,117.449997,117.599998
AAPL,2014,11,26,117.940002,119.099998,117.830002,119
AAPL,2014,11,28,119.269997,119.400002,118.050003,118.93
AAPL,2014,12,1,118.809998,119.25,111.269997,115.07
AAPL,2014,12,2,NaN,NaN,NaN,NaN
AAPL,2014,12,3,115.75,116.349998,115.110001,NaN
AAPL,2014,12,4,115.769997,117.199997,115.290001,115.489998
AAPL,2014,12,5,115.989998,116.080002,114.639999,115
AAPL,2014,12,8,114.099998,114.650002,111.620003,112.400002
AAPL,2014,12,9,110.190002,114.300003,109.349998,114.120003
AAPL,2014,12,10,114.410004,114.849998,111.540001,111.949997
AAPL,2014,12,11,112.260002,113.800003,111.339996,111.620003
AAPL,2014,12,12,110.459999,111.870003,109.580002,109.730003
AAPL,2014,12,15,110.699997,111.599998,106.349998,108.230003
AAPL,2014,12,16,106.370003,110.160004,106.260002,106.75
AAPL,2014,12,17,107.120003,109.839996,106.82,109.410004
AAPL,2014,12,18,111.870003,112.650002,110.660004,112.650002
AAPL,2014,12,19,112.260002,113.239998,111.660004,111.779999
AAPL,2014,12,22,112.160004,113.489998,111.970001,112.940002
AAPL,2014,12,23,113.230003,113.330002,112.459999,112.540001
AAPL,2014,12,24,112.580002,112.709999,112.010002,112.010002
AAPL,2014,12,26,112.099998,114.519997,112.010002,113.989998
AAPL,2014,12,29,NaN,NaN,NaN,NaN
AAPL,2014,12,30,113.639999,113.919998,112.110001,112.519997
AAPL,2014,12,31,112.82,113.129997,110.209999,110.379997
AAPL,2015,1,2,111.389999,111.440002,107.349998,109.330002
AAPL,2015,1,5,108.290001,108.650002,105.410004,106.25
AAPL,2015,1,6,106.540001,107.43,104.629997,106.260002
AAPL,2015,1,7,107.199997,108.199997,106.699997,107.75
AAPL,2015,1,8,109.230003,112.150002,108.699997,111.889999
AAPL,2015,1,9,112.669998,113.25,110.209999,NaN
AAPL,2015,1,12,112.599998,112.629997,108.800003,109.25
AAPL,2015,1,13,111.43,112.800003,108.910004,110.220001
AAPL,2015,1,14,109.040001,110.489998,108.5,109.800003
AAPL,2015,1,15,110,110.059998,106.660004,106.82
AAPL,2015,1,16,107.029999,107.580002,105.199997,NaN
AAPL,2015,1,20,107.839996,108.970001,106.5,108.720001
AAPL,2015,1,21,108.949997,111.059998,108.269997,109.550003
AAPL,2015,1,22,110.260002,112.470001,109.720001,112.400002
AAPL,2015,1,23,112.300003,113.75,111.529999,112.980003
AAPL,2015,1,26,113.739998,114.360001,112.800003,113.099998
AAPL,2015,1,27,NaN,NaN,NaN,NaN
AAPL,2015,1,28,117.629997,118.120003,115.309998,115.309998
AAPL,2015,1,29,116.32,119.190002,115.559998,118.900002
AAPL,2015,1,30,118.400002,120,116.849998,117.160004
AAPL,2015,2,2,118.050003,119.169998,116.080002,118.629997
AAPL,2015,2,3,118.5,119.089996,117.610001,118.650002
AAPL,2015,2,4,118.5,120.510002,118.309998,119.559998
AAPL,2015,2,5,120.019997,120.230003,119.25,119.940002
AAPL,2015,2,6,120.019997,120.25,118.449997,118.93
AAPL,2015,2,9,118.550003,119.839996,118.43,119.720001
AAPL,2015,2,10,120.169998,122.150002,120.160004,122.019997
AAPL,2015,2,11,122.769997,124.919998,122.5,124.879997
AAPL,2015,2,12,126.059998,127.480003,125.57,126.459999
AAPL,2015,2,13,127.279999,127.279999,125.650002,127.080002
AAPL,2015,2,17,127.489998,128.880005,126.919998,127.830002
AAPL,2015,2,18,127.629997,128.779999,127.449997,NaN
AAPL,2015,2,19,128.479996,129.029999,128.330002,128.449997
AAPL,2015,2,20,128.619995,129.5,128.050003,129.5
AAPL,2015,2,23,130.020004,133,129.660004,133
AAPL,2015,2,24,NaN,NaN,NaN,NaN
AAPL,2015,2,25,131.559998,131.600006,128.149994,128.789993
AAPL,2015,2,26,128.789993,130.869995,126.610001,130.419998
AAPL,2015,2,27,130,130.570007,128.240005,128.460007
AAPL,2015,3,2,129.25,130.279999,128.300003,129.089996
AAPL,2015,3,3,128.960007,129.520004,128.089996,129.360001
AAPL,2015,3,4,129.100006,129.559998,128.320007,128.539993
AAPL,2015,3,5,128.580002,128.75,125.760002,126.410004
AAPL,2015,3,6,128.399994,129.369995,126.260002,126.599998
AAPL,2015,3,9,127.959999,129.570007,125.059998,127.139999
AAPL,2015,3,10,126.410004,127.220001,123.800003,124.510002
AAPL,2015,3,11,124.75,124.769997,122.110001,122.239998
AAPL,2015,3,12,122.309998,124.900002,121.629997,124.449997
AAPL,2015,3,13,124.400002,125.400002,122.580002,123.589996
AAPL,2015,3,16,123.879997,124.949997,122.870003,124.949997
AAPL,2015,3,17,125.900002,127.32,125.650002,127.040001
AAPL,2015,3,18,127,129.160004,126.370003,128.470001
AAPL,2015,3,19,128.75,129.25,127.400002,127.5
AAPL,2015,3,20,128.25,128.399994,125.160004,125.900002
AAPL,2015,3,23,127.120003,127.849998,126.519997,127.209999
AAPL,2015,3,24,127.230003,128.039993,126.559998,126.690002
AAPL,2015,3,25,126.540001,126.82,123.379997,123.379997
AAPL,2015,3,26,122.760002,124.879997,122.599998,124.239998
AAPL,2015,3,27,124.57,124.699997,122.910004,123.25
AAPL,2015,3,30,124.050003,126.400002,124,126.370003
AAPL,2015,3,31,126.089996,126.489998,124.360001,124.43
AAPL,2015,4,1,124.82,125.120003,123.099998,124.25
AAPL,2015,4,2,125.029999,125.559998,124.190002,125.32
AAPL,2015,4,6,124.470001,127.510002,124.330002,127.349998
AAPL,2015,4,7,127.639999,128.119995,125.980003,126.010002
AAPL,2015,4,8,125.849998,126.400002,124.970001,125.599998
AAPL,2015,4,9,125.849998,126.580002,124.660004,126.559998
AAPL,2015,4,10,125.949997,127.209999,125.260002,127.099998
AAPL,2015,4,13,128.369995,128.570007,126.610001,126.849998
AAPL,2015,4,14,127,127.290001,125.910004,126.300003
AAPL,2015,4,15,126.410004,127.129997,126.010002,126.779999
AAPL,2015,4,16,126.279999,127.099998,126.110001,126.169998
AAPL,2015,4,17,125.550003,126.139999,124.459999,124.75
AAPL,2015,4,20,125.57,128.119995,125.169998,127.599998
AAPL,2015,4,21,128.100006,128.199997,126.669998,126.910004
AAPL,2015,4,22,126.989998,128.869995,126.32,128.619995
AAPL,2015,4,23,128.300003,130.419998,128.139999,NaN
AAPL,2015,4,24,130.490005,130.630005,129.229996,130.279999
AAPL,2015,4,27,132.309998,133.130005,131.149994,132.649994
AAPL,2015,4,28,134.460007,134.539993,129.570007,130.559998
AAPL,2015,4,29,130.160004,131.589996,128.300003,128.639999
AAPL,2015,4,30,128.639999,128.639999,124.580002,125.150002
AAPL,2015,5,1,126.099998,130.130005,125.300003,128.949997
AAPL,2015,5,4,129.5,130.570007,128.259995,128.699997
AAPL,2015,5,5,128.149994,128.449997,125.779999,125.800003
AAPL,2015,5,6,126.559998,126.75,123.360001,125.010002
AAPL,2015,5,7,124.769997,126.080002,124.019997,125.260002
AAPL,2015,5,8,126.68,127.620003,126.110001,127.620003
AAPL,2015,5,11,127.389999,127.559998,125.629997,126.32
AAPL,2015,5,12,125.599998,126.879997,124.82,125.870003
AAPL,2015,5,13,126.150002,127.190002,125.870003,126.010002
AAPL,2015,5,14,127.410004,128.949997,127.160004,128.949997
AAPL,2015,5,15,129.070007,129.490005,128.210007,128.770004
AAPL,2015,5,18,128.380005,130.720001,128.360001,130.190002
AAPL,2015,5,19,130.690002,130.880005,129.639999,130.070007
AAPL,2015,5,20,130,130.979996,129.339996,130.059998
AAPL,2015,5,21,130.070007,131.630005,129.830002,131.389999
AAPL,2015,5,22,131.600006,132.970001,131.399994,132.539993
AAPL,2015,5,26,132.600006,132.910004,129.119995,NaN
AAPL,2015,5,27,130.339996,132.259995,130.050003,132.039993
AAPL,2015,5,28,131.860001,131.949997,131.100006,131.779999
AAPL,2015,5,29,131.229996,131.449997,129.899994,130.279999
AAPL,2015,6,1,130.279999,131.389999,130.050003,130.539993
AAPL,2015,6,2,129.860001,130.660004,129.320007,129.960007
AAPL,2015,6,3,130.660004,130.940002,129.899994,130.119995
AAPL,2015,6,4,129.580002,130.580002,128.910004,129.360001
AAPL,2015,6,5,129.5,129.690002,128.360001,128.649994
AAPL,2015,6,8,128.899994,129.210007,126.830002,127.800003
AAPL,2015,6,9,126.699997,128.080002,125.620003,127.419998
AAPL,2015,6,10,127.919998,129.339996,127.849998,128.880005
AAPL,2015,6,11,129.179993,130.179993,128.479996,128.589996
AAPL,2015,6,12,128.190002,128.330002,127.110001,127.169998
AAPL,2015,6,15,126.099998,127.239998,125.709999,126.919998
AAPL,2015,6,16,127.029999,127.849998,126.370003,127.599998
AAPL,2015,6,17,127.720001,127.879997,126.739998,127.300003
AAPL,2015,6,18,127.230003,128.309998,127.220001,127.879997
AAPL,2015,6,19,127.709999,127.82,126.400002,126.599998
AAPL,2015,6,22,127.489998,128.059998,127.080002,127.610001
AAPL,2015,6,23,127.480003,127.610001,126.879997,127.029999
AAPL,2015,6,24,127.209999,129.800003,127.120003,NaN
AAPL,2015,6,25,128.860001,129.199997,127.5,127.5
AAPL,2015,6,26,127.669998,127.989998,126.510002,126.75
